image_id,filepath,label,source,generator_name,generator_family,width,height,format,collection_date,split,notes,caption,label_a,label_b
defactify_train_13241,data/raw/ai_generated/defactify/defactify_train_13241.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A red traffic light with a red stop sign posted underneath it.,1,5
defactify_train_17575,data/raw/ai_generated/defactify/defactify_train_17575.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Two adorable chubby dogs sleeping next to each other.,1,1
defactify_train_10934,data/raw/ai_generated/defactify/defactify_train_10934.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,The man is sitting in front of a laptop with his hands over it. ,1,2
defactify_train_22310,data/raw/ai_generated/defactify/defactify_train_22310.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A collection of books and knick-knacks on shelves.,1,2
defactify_train_19766,data/raw/ai_generated/defactify/defactify_train_19766.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A series of different bridges over a large body of water.,1,2
defactify_train_40837,data/raw/ai_generated/defactify/defactify_train_40837.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A parked silver Nissan Titan four door pickup truck.,1,1
defactify_train_40348,data/raw/ai_generated/defactify/defactify_train_40348.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a close up of a bench on a city street ,1,4
defactify_train_34514,data/raw/ai_generated/defactify/defactify_train_34514.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a close up of a cat on a desk near stuffed animals ,1,2
defactify_train_9765,data/raw/ai_generated/defactify/defactify_train_9765.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a room with all kinds of junk in it,1,3
defactify_train_8408,data/raw/ai_generated/defactify/defactify_train_8408.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a bench in the woods covered in snow ,1,2
defactify_train_1129,data/raw/ai_generated/defactify/defactify_train_1129.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A blue and silver fire hydrant sitting on a field of dirt.,1,1
defactify_train_8113,data/raw/ai_generated/defactify/defactify_train_8113.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,People crossing the street of a busy city street.,1,1
defactify_train_25023,data/raw/ai_generated/defactify/defactify_train_25023.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A small green train traveling down train tracks.,1,3
defactify_train_20235,data/raw/ai_generated/defactify/defactify_train_20235.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A white toilet in a bathroom next to toilet paper.,1,3
defactify_train_35422,data/raw/ai_generated/defactify/defactify_train_35422.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A bus driving down a street past tall houses.,1,4
defactify_train_19868,data/raw/ai_generated/defactify/defactify_train_19868.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A road where cars and motorcycle are parked at the side.,1,2
defactify_train_11201,data/raw/ai_generated/defactify/defactify_train_11201.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A living room filled with furniture and a flat screen TV.,1,5
defactify_train_19221,data/raw/ai_generated/defactify/defactify_train_19221.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A bunch of antelopes are seen roaming the plains.,1,3
defactify_train_25730,data/raw/ai_generated/defactify/defactify_train_25730.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A white bus traveling down a road next to a car.,1,2
defactify_train_20039,data/raw/ai_generated/defactify/defactify_train_20039.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a bell in a tower with a clock underneath,1,5
defactify_train_21380,data/raw/ai_generated/defactify/defactify_train_21380.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Three giraffes in grassy field next to trees.,1,2
defactify_train_13287,data/raw/ai_generated/defactify/defactify_train_13287.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Several types of houseplants sitting on a window ledge to receive light from the sun.,1,3
defactify_train_37537,data/raw/ai_generated/defactify/defactify_train_37537.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A dining room filled with lots of people.,1,1
defactify_train_19457,data/raw/ai_generated/defactify/defactify_train_19457.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A coupe of road signs near a downtown area or highway. ,1,5
defactify_train_3351,data/raw/ai_generated/defactify/defactify_train_3351.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a cup with toothbrushes and toothpaste and some soap,1,3
defactify_train_35971,data/raw/ai_generated/defactify/defactify_train_35971.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A bus is driving down a road with cars behind it.,1,1
defactify_train_14804,data/raw/ai_generated/defactify/defactify_train_14804.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a sign on a beach at sun set,1,2
defactify_train_12509,data/raw/ai_generated/defactify/defactify_train_12509.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,The four pink sheep are moving away from each other.,1,5
defactify_train_41368,data/raw/ai_generated/defactify/defactify_train_41368.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A kitchen filled with black appliances and lots of counter top space.,1,4
defactify_train_9314,data/raw/ai_generated/defactify/defactify_train_9314.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A dog in a bandana and Harley Davidson gear.,1,2
defactify_train_17221,data/raw/ai_generated/defactify/defactify_train_17221.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,a bike leaning on a metal fence next to some flowing water. ,1,1
defactify_train_36045,data/raw/ai_generated/defactify/defactify_train_36045.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A bird is perched on a rock in the sea water.,1,3
defactify_train_1252,data/raw/ai_generated/defactify/defactify_train_1252.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A motor bike on a road with people seated on the roadside,1,4
defactify_train_7436,data/raw/ai_generated/defactify/defactify_train_7436.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,"There are buses, bicycle riders, and Christmas lights on the street.",1,2
defactify_train_39938,data/raw/ai_generated/defactify/defactify_train_39938.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a lake that has all kinds of boats on it,1,2
defactify_train_3495,data/raw/ai_generated/defactify/defactify_train_3495.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A person in a costume on the back of a car.,1,3
defactify_train_21651,data/raw/ai_generated/defactify/defactify_train_21651.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A brown songbird perched on the handlebars of a bicycle.,1,3
defactify_train_31039,data/raw/ai_generated/defactify/defactify_train_31039.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,a bus that is parked next to a street ,1,1
defactify_train_21266,data/raw/ai_generated/defactify/defactify_train_21266.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A giraffe leans over a fence to eat from a happy woman's hand.,1,2
defactify_train_35770,data/raw/ai_generated/defactify/defactify_train_35770.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A train is moving along train tracks through the woods.,1,4
defactify_train_31239,data/raw/ai_generated/defactify/defactify_train_31239.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A red fancy bus is parked by a standing man.,1,3
defactify_train_40565,data/raw/ai_generated/defactify/defactify_train_40565.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a sheep with two of her baby lambs in the pasture,1,5
defactify_train_19941,data/raw/ai_generated/defactify/defactify_train_19941.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A bus traveling across a bridge next to a white fence.,1,3
defactify_train_16055,data/raw/ai_generated/defactify/defactify_train_16055.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,Three young men prepare to race bicycles back in the early nineteenth century as a crowd of mean watch.,1,5
defactify_train_33184,data/raw/ai_generated/defactify/defactify_train_33184.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A bathroom toilet nestled in a cubby is turned into a room for darts.,1,4
defactify_train_6284,data/raw/ai_generated/defactify/defactify_train_6284.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A very nice coffee mug with lots of writing.,1,2
defactify_train_24373,data/raw/ai_generated/defactify/defactify_train_24373.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A woman is seen in the mirror drying her hair.,1,1
defactify_train_19690,data/raw/ai_generated/defactify/defactify_train_19690.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Birds perched on iron poles in front of a tall building.,1,4
defactify_train_1589,data/raw/ai_generated/defactify/defactify_train_1589.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A man is sitting in a beige chair in a living room,1,5
defactify_train_3893,data/raw/ai_generated/defactify/defactify_train_3893.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a white plane is going low to make a landing,1,5
defactify_train_17269,data/raw/ai_generated/defactify/defactify_train_17269.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,The train is passing by the open field.,1,1
defactify_train_23054,data/raw/ai_generated/defactify/defactify_train_23054.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A city street is crowded with people and no cars.,1,2
defactify_train_3347,data/raw/ai_generated/defactify/defactify_train_3347.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A black stove top oven sitting in a kitchen.,1,5
defactify_train_18003,data/raw/ai_generated/defactify/defactify_train_18003.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Man in hat standing in front of a blue train engine.,1,3
defactify_train_14921,data/raw/ai_generated/defactify/defactify_train_14921.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A man riding a vintage motorcycle down a street.,1,5
defactify_train_19744,data/raw/ai_generated/defactify/defactify_train_19744.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A yellow train traveling down tracks next to a train station.,1,4
defactify_train_5902,data/raw/ai_generated/defactify/defactify_train_5902.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A black and white photo of a child putting on gloves next to a suitcase.,1,4
defactify_train_2008,data/raw/ai_generated/defactify/defactify_train_2008.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,An worn out rainbow colored park bench seat,1,4
defactify_train_15607,data/raw/ai_generated/defactify/defactify_train_15607.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,An office cubicle with two computers on the desk,1,1
defactify_train_5300,data/raw/ai_generated/defactify/defactify_train_5300.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Four jets fly overhead trailing smoke with a clear blue sky.,1,2
defactify_train_18309,data/raw/ai_generated/defactify/defactify_train_18309.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A giraffe standing alone next to some trees.,1,3
defactify_train_1700,data/raw/ai_generated/defactify/defactify_train_1700.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A whole bunch of traffic stop signs huddled together.,1,2
defactify_train_823,data/raw/ai_generated/defactify/defactify_train_823.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A curvy road line with tall buildings and post.,1,1
defactify_train_13765,data/raw/ai_generated/defactify/defactify_train_13765.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A group of three women sitting at a table sharing a cup of tea.,1,1
defactify_train_15869,data/raw/ai_generated/defactify/defactify_train_15869.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A danish dessert with frosting that is partially eaten,1,5
defactify_train_9903,data/raw/ai_generated/defactify/defactify_train_9903.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A series of images of pots filled with chocolate and desert.,1,3
defactify_train_29762,data/raw/ai_generated/defactify/defactify_train_29762.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A street sign on a city street with tall buildings.,1,2
defactify_train_16013,data/raw/ai_generated/defactify/defactify_train_16013.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,"A bathroom with a toilet, tub, mirror and shower curtain. ",1,5
defactify_train_31900,data/raw/ai_generated/defactify/defactify_train_31900.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,"A restroom with a toilet basin, toilet paper and a mirror",1,4
defactify_train_30824,data/raw/ai_generated/defactify/defactify_train_30824.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A blue train traveling over a red rail bridge over cars.,1,2
defactify_train_26223,data/raw/ai_generated/defactify/defactify_train_26223.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A large boat floating down a river next to a walkway.,1,3
defactify_train_2090,data/raw/ai_generated/defactify/defactify_train_2090.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Young man holding a tennis racket while standing in front of a fence.,1,2
defactify_train_34115,data/raw/ai_generated/defactify/defactify_train_34115.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A man in a wetsuit is holding his surfboard on the pier. ,1,5
